dep,entry_id,session_id,atc_text,expected_readback,agent_reply,structured_data,status,agent_latency_s,judge_latency_s,values_correct,completeness,no_hallucination,phraseology_score,overall,justification,error
DEL,del_044,judge-del-del_044-ff49f4,"Brussels three four five, cleared to London Heathrow via the BELEN one GOLF departure, initial climb six thousand feet, squawk three four one two, QNH one zero one four.","Cleared to London Heathrow via BELEN one GOLF, initial climb six thousand, squawk three four one two, QNH one zero one four, Brussels three four five.","Cleared to London Heathrow via BELEN1G departure, maintain 6000 feet, squawk 3412, QNH 1014, Brussels 345.","{""aircraft_registration"": ""Brussels 345"", ""squawk"": 3412, ""initial_altitude"": 6000, ""instrumental_departure"": ""BELEN1G"", ""runway_in_use"": """", ""altimeter"": 1014.0, ""destination_icao"": ""EGLL"", ""clearance_text"": ""Cleared to London Heathrow via BELEN1G departure, maintain 6000 feet, squawk 3412, QNH 1014, Brussels 345.""}",200,1.713,12.419,PASS,PASS,PASS,3,PASS,"La colación usa la fraseología de controlador ('maintain') y no pronuncia los dígitos del transpondedor, QNH y distintivo de llamada individualmente.",
DEL,del_045,judge-del-del_045-3c4528,"Austrian seven eight two, cleared to Zurich via the RODAS one TANGO departure, initial climb five thousand feet, squawk two one three four, QNH one zero one one, runway three two right.","Cleared to Zurich via RODAS one TANGO, initial climb five thousand, squawk two one three four, QNH one zero one one, runway three two right, Austrian seven eight two.","Cleared to Zurich via RODAS1T departure, maintain 5000 feet, squawk 2134, QNH 1011, runway 32R, Austrian 782.","{""aircraft_registration"": ""Austrian 782"", ""squawk"": 2134, ""initial_altitude"": 5000, ""instrumental_departure"": ""RODAS1T"", ""runway_in_use"": ""32R"", ""altimeter"": 1011.0, ""destination_icao"": ""LSZH"", ""clearance_text"": ""Cleared to Zurich via RODAS1T departure, maintain 5000 feet, squawk 2134, QNH 1011, runway 32R, Austrian 782.""}",200,1.396,17.162,PASS,PASS,PASS,2,FAIL,"La colación agrupa los números del código transpondedor, QNH, pista y distintivo de llamada en lugar de pronunciarlos dígito por dígito.",
DEL,del_046,judge-del-del_046-158770,"SAS four nine one, cleared to Palma de Mallorca via the DVOR one FOXTROT departure, initial climb five thousand feet, squawk three three two one, QNH one zero one three, runway three two right.","Cleared to Palma de Mallorca via DVOR one FOXTROT, initial climb five thousand, squawk three three two one, QNH one zero one three, runway three two right, SAS four nine one.","Cleared to Palma de Mallorca via the DVOR 1 FOXTROT departure, maintain 5000 feet, squawk 3321, QNH 1013, runway 32R, SAS491.","{""aircraft_registration"": ""SAS491"", ""squawk"": 3321, ""initial_altitude"": 5000, ""instrumental_departure"": ""DVOR 1 FOXTROT"", ""runway_in_use"": ""32R"", ""altimeter"": 1013.0, ""destination_icao"": ""LEPA"", ""clearance_text"": ""Cleared to Palma de Mallorca via the DVOR 1 FOXTROT departure, maintain 5000 feet, squawk 3321, QNH 1013, runway 32R, SAS491.""}",200,1.143,12.591,PASS,PASS,PASS,3,PASS,"La colación es correcta en sus valores, pero la fraseología es deficiente al no pronunciar los dígitos individualmente para el transpondedor, QNH, pista e indicativo.",
DEL,del_047,judge-del-del_047-fbd4ec,"Alitalia six seven three, cleared to Dublin via the BELEN one GOLF departure, initial climb five thousand feet, squawk one four two three, QNH one zero one four, runway three two left.","Cleared to Dublin via BELEN one GOLF, initial climb five thousand, squawk one four two three, QNH one zero one four, runway three two left, Alitalia six seven three.","Cleared to Dublin via the BELEN1G departure, maintain 5000 feet, squawk 1423, QNH 1014, runway 32L, Alitalia 673.","{""aircraft_registration"": ""AZA673"", ""squawk"": 1423, ""initial_altitude"": 5000, ""instrumental_departure"": ""BELEN1G"", ""runway_in_use"": ""32L"", ""altimeter"": 1014.0, ""destination_icao"": ""EIDW"", ""clearance_text"": ""Cleared to Dublin via the BELEN1G departure, maintain 5000 feet, squawk 1423, QNH 1014, runway 32L, Alitalia 673.""}",200,1.823,9.429,PASS,PASS,PASS,3,PASS,"La colación es correcta, pero la fraseología no es estándar al agrupar los dígitos del transpondedor y QNH y al usar 'maintain' en lugar de 'climb'.",
DEL,del_048,judge-del-del_048-19d59c,"LOT nine zero four, cleared to Helsinki via the RODAS one TANGO departure, initial climb six thousand feet, squawk one two three four, QNH one zero one one, runway one eight left.","Cleared to Helsinki via RODAS one TANGO, initial climb six thousand, squawk one two three four, QNH one zero one one, runway one eight left, LOT nine zero four.","Cleared to Helsinki via RODAS 1T departure, maintain 6000 feet, squawk 1234, QNH 1011, runway 18L, LOT904.","{""aircraft_registration"": ""LOT904"", ""squawk"": 1234, ""initial_altitude"": 6000, ""instrumental_departure"": ""RODAS 1T"", ""runway_in_use"": ""18L"", ""altimeter"": 1011.0, ""destination_icao"": ""EFHK"", ""clearance_text"": ""Cleared to Helsinki via RODAS 1T departure, maintain 6000 feet, squawk 1234, QNH 1011, runway 18L, LOT904.""}",200,1.92,12.669,PASS,PASS,PASS,3,PASS,"La colación es correcta en valores, pero la fraseología es deficiente al no pronunciar los números y letras de forma estándar OACI.",
DEL,del_049,judge-del-del_049-79987e,"Croatia five one two, cleared to Frankfurt via the NINIX one WHISKEY departure, initial climb five thousand feet, squawk four one two three, QNH one zero one three, runway three two left.","Cleared to Frankfurt via NINIX one WHISKEY, initial climb five thousand, squawk four one two three, QNH one zero one three, runway three two left, Croatia five one two.","Cleared to Frankfurt via NINIX 1W departure, maintain 5000 feet, squawk 4123, QNH 1013, Croatia 512.","{""aircraft_registration"": ""Croatia 512"", ""squawk"": 4123, ""initial_altitude"": 5000, ""instrumental_departure"": ""NINIX 1W"", ""runway_in_use"": ""32L"", ""altimeter"": 1013.0, ""destination_icao"": ""EDDF"", ""clearance_text"": ""Cleared to Frankfurt via NINIX 1W departure, maintain 5000 feet, squawk 4123, QNH 1013, Croatia 512.""}",200,1.198,10.143,PASS,FAIL,PASS,3,FAIL,"La colación omite la pista asignada, que es un elemento de lectura obligatoria.",
DEL,del_050,judge-del-del_050-dbb854,"Pegasus eight one six, cleared to Budapest via the LARPA one FOXTROT departure, initial climb six thousand feet, squawk four three two one, QNH one zero one seven, runway three two left.","Cleared to Budapest via LARPA one FOXTROT, initial climb six thousand, squawk four three two one, QNH one zero one seven, runway three two left, Pegasus eight one six.","Cleared to Budapest via LARPA1F departure, maintain 6000 feet, squawk 4321, QNH 1017, runway 32L, Pegasus 816.","{""aircraft_registration"": ""Pegasus 816"", ""squawk"": 4321, ""initial_altitude"": 6000, ""instrumental_departure"": ""LARPA1F"", ""runway_in_use"": ""32L"", ""altimeter"": 1017.0, ""destination_icao"": ""LHBP"", ""clearance_text"": ""Cleared to Budapest via LARPA1F departure, maintain 6000 feet, squawk 4321, QNH 1017, runway 32L, Pegasus 816.""}",200,1.226,13.815,PASS,PASS,PASS,4,PASS,"La colación es correcta, aunque la fraseología no es perfecta al no leer los números dígito por dígito.",
DEL,del_051,judge-del-del_051-d6af56,"Ryanair eight nine two, cleared to Dublin via the BELEN one GOLF departure, initial climb five thousand feet, squawk two one five six, QNH one zero one eight, runway three two left.","Cleared to Dublin via BELEN one GOLF, initial climb five thousand, squawk two one five six, QNH one zero one eight, runway three two left, Ryanair eight nine two.","Cleared to Dublin via BELEN1G departure, maintain 5000 feet, squawk 2156, QNH 1018, runway 32L, Ryanair 892.","{""aircraft_registration"": ""Ryanair 892"", ""squawk"": 2156, ""initial_altitude"": 5000, ""instrumental_departure"": ""BELEN1G"", ""runway_in_use"": ""32L"", ""altimeter"": 1018.0, ""destination_icao"": ""Dublin"", ""clearance_text"": ""Cleared to Dublin via BELEN1G departure, maintain 5000 feet, squawk 2156, QNH 1018, runway 32L, Ryanair 892.""}",200,2.195,8.652,PASS,PASS,PASS,3,PASS,La colación no utiliza la fraseología OACI estándar para pronunciar los números ni el nombre de la salida.,
DEL,del_052,judge-del-del_052-ef0498,"Ryanair eight nine two, readback correct. Contact Ground on one two one decimal six five five when ready.","One two one decimal six five five, Ryanair eight nine two. Good day.","Contacting Ground on one two one decimal six five five, Ryanair eight nine two.",null,200,0.671,7.679,PASS,PASS,PASS,4,PASS,"La colación es correcta, aunque la fraseología 'Contacting...' es ligeramente más verbosa que la estándar.",
DEL,del_053,judge-del-del_053-b2cea7,"Iberia eight seven five Charlie, cleared to Madrid via the LARPA one FOXTROT departure, initial climb six thousand feet, squawk three one four five, QNH one zero one zero, runway three two right.","Cleared to Madrid via LARPA one FOXTROT, initial climb six thousand, squawk three one four five, QNH one zero one zero, runway three two right, Iberia eight seven five Charlie.","Cleared to Madrid via LARPA1F departure, maintain 6000 feet, squawk 3145, QNH 1010, Iberia 875C.","{""aircraft_registration"": ""IBE875C"", ""squawk"": 3145, ""initial_altitude"": 6000, ""instrumental_departure"": ""LARPA1F"", ""runway_in_use"": ""32R"", ""altimeter"": 1010.0, ""destination_icao"": ""LEMD"", ""clearance_text"": ""Cleared to Madrid via LARPA1F departure, maintain 6000 feet, squawk 3145, QNH 1010, Iberia 875C.""}",200,1.653,11.743,PASS,FAIL,PASS,3,FAIL,"La colación omite la pista de salida, que es un elemento obligatorio de la autorización de salida.",
DEL,del_054,judge-del-del_054-bef61c,"Iberia eight seven five Charlie, readback correct. Contact Ground when ready on one two one decimal six.","Contact Ground on one two one decimal six, Iberia eight seven five Charlie.","Contacting Ground on one two one decimal six, Iberia eight seven five Charlie.",null,200,1.003,5.931,PASS,PASS,PASS,5,PASS,La colación es correcta y utiliza fraseología estándar.,
DEL,del_055,judge-del-del_055-6e2a5f,"Lufthansa two one eight, cleared to Munich via the NINIX one WHISKEY departure, initial climb five thousand feet, squawk four five six seven, QNH one zero one four, runway one eight left.","Cleared to Munich via NINIX one WHISKEY, initial climb five thousand, squawk four five six seven, QNH one zero one four, runway one eight left, Lufthansa two one eight.","Cleared to Munich via NINIX 1W departure, maintain 5000 feet, squawk 4567, QNH 1014, runway 18L, Lufthansa 218.","{""aircraft_registration"": ""Lufthansa 218"", ""squawk"": 4567, ""initial_altitude"": 5000, ""instrumental_departure"": ""NINIX 1W"", ""runway_in_use"": ""18L"", ""altimeter"": 1014.0, ""destination_icao"": ""Munich"", ""clearance_text"": ""Cleared to Munich via NINIX 1W departure, maintain 5000 feet, squawk 4567, QNH 1014, runway 18L, Lufthansa 218.""}",200,1.346,11.8,PASS,PASS,PASS,3,PASS,"La colación no lee los dígitos del transpondedor, QNH, pista y distintivo de llamada individualmente como requiere la fraseología OACI.",
DEL,del_056,judge-del-del_056-fc338e,"Speedbird three one two, cleared to London Heathrow via the BELEN one GOLF departure, initial climb six thousand feet, squawk two three six seven, QNH one zero zero nine.","Cleared to London Heathrow via BELEN one GOLF, initial climb six thousand, squawk two three six seven, QNH one zero zero nine, Speedbird three one two.","Cleared to London Heathrow via BELEN1G departure, maintain 6000 feet, squawk 2367, QNH 1009, Speedbird 312.","{""aircraft_registration"": ""Speedbird 312"", ""squawk"": 2367, ""initial_altitude"": 6000, ""instrumental_departure"": ""BELEN1G"", ""runway_in_use"": """", ""altimeter"": 1009.0, ""destination_icao"": ""EGLL"", ""clearance_text"": ""Cleared to London Heathrow via BELEN1G departure, maintain 6000 feet, squawk 2367, QNH 1009, Speedbird 312.""}",200,1.206,22.371,PASS,PASS,PASS,2,FAIL,"La colación no utiliza la fraseología estándar, ya que los números no se leen dígito por dígito y el nombre de la salida se lee como 'BELEN one GOLF'.",
DEL,del_057,judge-del-del_057-c2cfed,"Speedbird three one two, readback correct. Contact Ground on one two one decimal six five five when ready.","One two one decimal six five five, Speedbird three one two.","Contacting Ground on one two one decimal six five five, Speedbird three one two.",null,200,1.273,9.316,PASS,PASS,PASS,5,PASS,La colación de la frecuencia es correcta.,
DEL,del_058,judge-del-del_058-2ade66,"Swiss five six seven, cleared to Geneva via the RODAS one TANGO departure, initial climb five thousand feet, squawk one three four two, QNH one zero one five, runway three two right.","Cleared to Geneva via RODAS one TANGO, initial climb five thousand, squawk one three four two, QNH one zero one five, runway three two right, Swiss five six seven.","Cleared to Geneva via RODAS1T departure, maintain 5000 feet, squawk 1342, QNH 1015, runway 32R, Swiss 567.","{""aircraft_registration"": ""Swiss 567"", ""squawk"": 1342, ""initial_altitude"": 5000, ""instrumental_departure"": ""RODAS1T"", ""runway_in_use"": ""32R"", ""altimeter"": 1015.0, ""destination_icao"": ""LSGG"", ""clearance_text"": ""Cleared to Geneva via RODAS1T departure, maintain 5000 feet, squawk 1342, QNH 1015, runway 32R, Swiss 567.""}",200,1.922,11.642,PASS,PASS,PASS,3,PASS,"La colación acorta incorrectamente el indicativo y no pronuncia los dígitos del transpondedor, QNH y pista de forma individual.",
DEL,del_059,judge-del-del_059-219133,"EasyJet four three two Yankee, cleared to Bristol via the FORNO one FOXTROT departure, initial climb six thousand feet, squawk five six one two, QNH one zero one one.","Cleared to Bristol via FORNO one FOXTROT, initial climb six thousand, squawk five six one two, QNH one zero one one, EasyJet four three two Yankee.","Cleared to Bristol via FORNO1F departure, maintain 6000 feet, squawk 5612, QNH 1011, EasyJet four three two Yankee.","{""aircraft_registration"": ""EZY432Y"", ""squawk"": 5612, ""initial_altitude"": 6000, ""instrumental_departure"": ""FORNO1F"", ""runway_in_use"": """", ""altimeter"": 1011.0, ""destination_icao"": ""EGGD"", ""clearance_text"": ""Cleared to Bristol via FORNO1F departure, maintain 6000 feet, squawk 5612, QNH 1011, EasyJet four three two Yankee.""}",200,1.544,11.682,PASS,PASS,PASS,3,PASS,"La colación es correcta en sus valores, pero los dígitos del transpondedor y del QNH deben leerse individualmente (cinco seis uno dos, uno cero uno uno).",
